	product_id	category_id
57072	1453623	14922
57073	149179	13027
57074	553886	12128
57075	761183	12171
57076	1536597	12667
57077	476453	12834
57078	568927	12265
57079	1250895	14233
57081	1100385	13263
57082	677098	13745
57083	1138865	14274
57084	776604	12604
57085	682019	12171
57086	767730	12171
57087	2059738	12980
57088	239194	13616
57089	196865	13918
57090	1324925	14687
57091	577419	12171
57092	1059582	13571
57093	844353	14541
57094	261840	13674
57095	379172	13515
57096	389096	14927
57097	1779840	11937
57098	106482	11937
57099	1753711	14611
57100	1478823	13554
57101	248604	14233
57102	1197494	14927
57103	1229765	14922
57104	1655506	13745
57105	1172235	13083
57106	1487672	13509
57107	788733	12197
57108	217826	12883
57109	1307162	14922
57111	1794923	12456
57112	470237	13143
57113	716463	13358
57114	1290312	2739
57115	766853	13429
57116	1157491	14274
57117	739755	2599
57118	524295	2803
57119	1160973	14233
57120	513062	2824
57121	1035098	12328
57122	781514	13685
57123	1619376	12272
57124	1608029	12604
57125	1401543	14687
57126	1282590	13571
57128	1272775	13352
57129	1326592	11931
57130	218650	12883
57131	847148	15055
57132	442664	13651
57133	1108861	13982
57134	1193675	12282
57135	332232	13537
57136	645671	12713
57137	1476345	13220
57139	275289	12265
57140	1395698	14927
57141	356769	2785
57142	1235866	2750
57143	1724633	12683
57144	533233	11937
57145	1210824	14233
57146	2081269	12992
57147	1185199	2824
57148	755800	12548
57149	1293788	14095
57150	1520478	13894
57151	1908996	14742
57152	1554893	11672
57153	851451	12640
57154	1615080	12039
57156	1272109	11573
57157	1655333	14050
57158	1946048	11999
57159	602073	11937
57160	299228	13515
57161	1287722	11757
57162	588522	12384
57164	1108400	2825
57165	1451193	2744
57166	1478973	13554
57167	1617496	11508
57168	1388939	13462
57169	912318	12980
57170	936725	2733
57171	516677	14014
57172	2005295	14924
57173	895654	13608
57174	354702	13083
57175	598976	2824
57176	1606683	13068
57177	1297695	14686
57178	302908	11757
57179	543817	12282
57180	776631	11657
57181	859980	12604
57182	1209202	11774
57183	1089931	13406
57185	903187	11937
57186	1272416	13157
57187	90263	14233
57188	689078	12171
57189	709619	13094
57190	1696108	13554
57191	1326906	12337
57192	1586726	12128
57193	1806741	13469
57194	470589	13451
57195	1154011	13069
57196	666353	2803
57197	740032	13094
57198	1116880	2754
57199	1296581	12273
57200	443161	14225
57201	602468	12456
57202	1201751	12914
57203	1518185	15047
57204	1970451	13495
57205	1539524	12771
57206	342191	11937
57208	682561	13253
57210	1767473	12128
57211	753394	14103
57212	993411	11937
57213	97010	12755
57215	442096	12604
57216	1548531	11937
57217	888106	12250
57218	924467	14274
57220	1121859	13143
57221	1875760	11937
57222	146119	2744
57224	1084276	14922
57225	1187417	2735
57226	1700230	13143
57227	493389	12222
57228	623378	11937
57229	656706	13143
57230	1869785	12171
57231	535016	14037
57232	2074022	14551
57233	816978	12604
57234	1437847	11937
57235	828502	13704
57236	1966375	11975
57237	190171	13781
57238	597884	14233
57239	1113605	11937
57240	661348	11805
57241	1234301	13178
57243	1194487	11937
57245	294467	13024
57246	789767	12456
57247	796981	2744
57248	1785262	12604
57249	1860603	14060
57250	1191693	14922
57251	1471104	2838
57252	418770	12456
57253	1340055	14233
57254	1742004	12082
57255	1017516	12265
57256	992969	12883
57257	2046278	12265
57258	715822	12272
57259	1337843	12268
57260	1209855	14674
57261	1886215	15027
57262	776805	13983
57263	1202155	12524
57264	1086332	11937
57265	312722	11937
57266	69214	11937
57267	102290	12741
57268	250858	14922
57269	1084174	2755
57270	861572	2740
57271	196859	13918
57274	1028175	12317
57275	1822124	11956
57276	636310	12834
57277	1112621	13358
57278	1380873	12657
57279	185426	13322
57280	798428	14242
57281	332889	11560
57282	990204	11937
57283	1366557	12709
57284	579190	12630
57285	1712714	14233
57288	462453	2599
57289	222011	13220
57290	2010853	12896
57291	1962483	13795
57292	1979744	14924
57293	351747	11774
57294	1353968	12604
57295	1743894	13104
57296	1181722	15024
57297	2017930	12493
57298	480837	13954
57299	1554447	12082
57300	579849	12422
57301	493774	2785
57303	1037034	13083
57304	1583607	12282
57305	441116	11937
57306	1481053	12415
57307	1356469	10868
57308	1203322	11825
57309	525179	12176
57310	577786	14030
57312	818814	12210
57313	878672	2769
57314	147911	14225
57316	1583655	13803
57317	456970	13983
57318	379554	12919
57320	1772984	12755
57321	1857337	12943
57322	1624008	12743
57323	470199	14541
57324	1210971	2748
57325	1401392	11828
57326	1227178	12741
57327	1181430	12415
57328	1182562	13651
57329	844955	11937
57330	614012	12197
57332	1230126	13727
57333	666830	12980
57334	2004620	13745
57335	1054994	13707
57336	414410	14221
57337	489495	14233
57338	262835	12690
57339	1007095	13674
57340	1264864	13187
57341	990109	11956
57342	26437	12647
57343	2025544	12158
57344	616673	11956
57345	1170582	13745
57346	658786	14233
57347	921440	11889
57348	849698	12250
57349	2056267	11774
57350	79479	13327
57351	1359286	13076
57352	191733	13253
57353	89900	13187
57354	151716	13253
57355	237067	14037
57356	1262746	11956
57357	1915837	11937
57358	1179685	12690
57359	786069	12553
57360	1146379	13094
57361	2030142	12834
57362	633404	12630
57363	975367	14241
57364	1238360	13509
57365	930865	12147
57366	1108543	11956
57367	965261	13495
57368	671187	14541
57369	1875678	12683
57371	1427944	14941
57372	1265665	12548
57373	707829	13651
57374	627413	12913
57375	943459	11935
57376	815410	13946
57377	1809874	13982
57378	1301668	13143
57380	1710076	12638
57381	992836	2757
57382	572684	12630
57383	1485523	13533
57384	771912	12604
57385	811574	13143
57386	965150	13674
57387	257419	2744
57388	698894	13847
57389	179068	11937
57390	1058483	13143
57392	291492	11937
57393	553906	11937
57394	1164200	11937
57395	424172	13297
57396	1584601	12914
57397	1727588	11805
57398	466405	11648
57399	1757554	13369
57400	1043766	13358
57401	588403	13745
57402	625418	2833
57403	364903	13143
57405	1924148	14614
57406	1286800	11937
57409	795486	12604
57410	1389068	2755
57411	1151559	11937
57412	292997	12553
57413	731456	11937
57414	33408	12609
57415	316146	14233
57416	1774482	13182
57418	1601999	15075
57419	1122787	13651
57420	1733106	12980
57421	2059506	12657
57422	1269921	13352
57423	715929	12272
57424	516147	13072
57425	522677	13839
57426	1979896	12222
57427	1401371	12863
57428	1191342	2747
57429	332746	13674
57430	580559	13143
57431	1374131	12667
57432	1281707	13094
57433	795093	12088
57434	1834477	11508
57435	652467	11659
57436	619084	13994
57437	1387976	12415
57438	354023	12400
57439	1621607	14111
57440	332662	13407
57441	1573593	14277
57443	1630704	12834
57444	432714	14390
57445	696109	13253
57446	1381941	13143
57447	311672	2744
57448	1457120	12381
57449	1726528	2803
57450	841178	12909
57451	538224	13157
57452	749499	2599
57453	537652	13094
57454	1476249	12834
57456	1921163	13611
57458	1031645	12483
57460	1509474	13651
57461	24666	13143
57462	1266309	13462
57463	1295928	14539
57464	1215327	14922
57465	963985	13148
57466	882881	12863
57467	1651003	14216
57468	1352603	12197
57470	1243934	2599
57471	431137	12615
57472	1287212	14099
57473	1850341	2766
57474	806215	13983
57475	371927	12171
57476	723156	13083
57477	827207	13143
57478	1583662	11735
57479	1938081	14963
57480	623609	12415
57481	1897514	12100
57482	1053256	11560
57484	695987	13094
57485	515511	13028
57486	1603221	13745
57487	572683	11879
57488	544762	11937
57489	688236	12381
57490	1399319	12381
57491	1814336	13358
57493	1631415	14095
57494	587249	12493
57495	433502	15054
57496	866823	2740
57497	1265279	13651
57498	1927994	13350
57499	1086968	11937
57500	505068	12282
57501	640463	11937
57502	795082	14037
57503	294732	13672
57504	423381	13515
57505	491122	13651
57506	1275090	13700
57507	144579	11937
57508	431056	14687
57509	1780853	13781
57510	475259	12415
57511	582703	12514
57512	326770	13835
57513	1192992	14676
57514	865210	13299
57515	240369	2890
57516	1513556	12273
57517	837995	14551
57518	301712	13982
57519	652713	12775
57520	1652991	12517
57521	1641075	11999
57522	260154	14099
57523	648356	14030
57524	1313556	15023
57525	436915	14241
57526	1251865	14923
57527	953300	13982
57528	1073857	12422
57529	737917	14233
57530	1291452	12479
57531	1413421	13083
57532	1971241	11937
57533	1360497	15037
57534	771279	12863
57535	1817832	12697
57537	1275319	13511
57539	1800824	13658
57540	541373	12980
57541	543305	14683
57543	1671026	12045
57544	1589665	11825
57545	1840739	14008
57547	1035219	2769
57548	1408756	13253
57549	568396	13429
57550	1646721	13651
57551	581757	14242
57552	761522	14923
57553	775541	12049
57554	1535787	12301
57555	19298	11937
57556	1176461	14922
57557	108041	13143
57558	1017464	12049
57559	1101212	13571
57560	144709	13083
57561	284885	12049
57562	1089933	13143
57564	429194	12834
57565	338038	14930
57566	1291827	12604
57567	224633	11937
57568	85028	2599
57569	802817	15024
57570	310576	12111
57571	214251	11931
57572	1474563	12282
57573	1298976	12630
57575	1144173	12657
57576	289106	12171
57577	1390604	13648
57578	881959	13429
57579	1146264	12674
57580	626869	11937
57581	439204	12768
57582	815984	13253
57583	663179	13135
57584	1056241	13094
57585	322068	11774
57586	1754980	12222
57588	501349	12049
57589	601762	13143
57590	1600478	12909
57591	1095777	11825
57592	389196	13856
57593	262843	14038
57594	1976106	2742
57595	1230965	13227
57596	168663	13143
57598	1269822	13803
57599	1070114	14551
57600	1064286	12049
57601	87525	14503
57602	726993	2728
57603	299534	12415
57604	818809	12657
57605	1770756	11931
57607	607421	12128
57608	571130	13427
57609	607343	11937
57610	83798	12657
57611	1337585	14922
57612	1451544	13509
57613	1762962	14241
57614	265556	15055
57615	1583911	13143
57616	1742391	13571
57617	1834379	14235
57618	1446575	14161
57619	606288	11937
57620	1282334	11956
57622	1464814	13143
57623	1684420	14003
57624	349246	14233
57625	980991	14233
57626	579878	11937
57627	1390162	2771
57628	869750	13651
57629	1947860	12345
57630	620692	13253
57631	1075664	14003
57632	1926130	14216
57633	1809358	12374
57634	1372904	13253
57636	259824	12282
57638	1101911	13148
57639	987394	13509
57640	479628	12482
57641	936763	14688
57642	825134	13727
57643	1451801	14003
57644	539677	14368
57645	715367	2747
57646	1897838	13779
57647	367655	14233
57648	1971442	14050
57649	1015962	14233
57650	1137722	2769
57651	243320	12100
57652	1728228	12052
57653	856784	2743
57654	1236586	12980
57655	690102	12604
57656	1189221	12713
57657	1668746	13451
57658	989619	13616
57659	1460604	13327
57660	472490	13143
57661	687156	13143
57662	932040	11975
57663	494667	12337
57664	932682	12265
57665	641539	14706
57666	974181	2741
57667	1110640	14970
57668	580794	12422
57669	952610	11999
57670	307366	12773
57671	100286	13143
57672	487785	11937
57673	849304	13143
57674	626919	14922
57676	928352	11937
57677	57038	13253
57678	191927	12265
57679	715742	12456
57680	1282337	11805
57681	704312	12731
57683	364664	13263
57684	296889	14674
57685	2009719	13143
57686	1502421	12265
57687	1941701	14922
57688	571592	15035
57690	1275964	13171
57691	923272	2761
57692	703997	13253
57693	1474538	13424
57694	1811847	12548
57695	1394112	14149
57696	81047	14241
57697	982248	2803
57698	800982	11937
57699	625139	2767
57700	68975	11937
57701	929022	11757
57702	932055	13983
57703	726971	11937
57704	239493	11937
57705	399018	13187
57706	1185244	11937
57708	1169924	13918
57709	838746	12128
57710	996233	2748
57711	678211	12415
57712	744106	14186
57713	104145	12523
57714	1415317	14225
57715	344154	12301
57716	1658245	11508
57717	1851054	13918
57719	1571102	14945
57720	153363	12049
57722	186435	14922
57723	547189	11937
57724	456642	12834
57726	1539407	12914
57727	76302	12674
57728	1483773	11999
57730	1451656	12517
57732	1799812	12100
57733	1855418	12841
57734	1932055	14867
57735	568935	12265
57736	1339733	14873
57737	1719877	12529
57738	705797	12548
57740	893879	13362
57741	735873	14923
57742	705811	14238
57743	234874	14241
57744	649494	11937
57746	1874158	14278
57747	886464	13429
57748	604520	11937
57749	1160001	13983
57750	1117677	14241
57751	104375	12630
57752	450477	11937
57753	373444	13674
57754	1215727	15055
57756	653913	12374
57757	277146	2602
57758	273718	11937
57759	2031512	14233
57760	1566966	11762
57761	1136906	2726
57762	1267613	13253
57763	1004071	12980
57764	177257	14262
57765	484949	13205
57767	691995	13271
57768	802549	12045
57769	1665262	11581
57770	1247289	14171
57771	1901251	14390
57772	432117	11937
57773	1117696	13918
57774	80833	13143
57775	1202558	12045
57776	869674	12171
57777	305664	2851
57778	339604	13495
57779	1554713	14551
57780	1407114	12731
57781	670369	12415
57783	475800	11937
57784	799938	12741
57785	1171082	11533
57786	485433	13648
57789	1266545	12909
57790	415070	11937
57791	100646	11937
57792	930719	2744
57793	1167227	12604
57794	1409604	13253
57795	1478173	2754
57796	1805223	13982
57797	333322	12604
57798	1557845	14242
57799	430191	13904
57800	1087435	13407
57801	1141623	12630
57802	575190	11937
57803	1545087	2763
57804	114444	12514
57805	202863	11934
57806	900769	2745
57807	1090914	13651
57808	1752323	12743
57809	1272715	13511
57810	1246827	2742
57811	623361	14005
57812	1285665	13327
57813	130103	14233
57814	421276	11937
57815	419839	13187
57816	1284425	13571
57817	376616	13205
57818	1770194	11838
57819	353543	11939
57820	159180	2742
57821	452950	14153
57822	1639946	13143
57823	532466	13381
57824	590016	14969
57825	1152968	11847
57826	839175	13847
57827	1891517	13027
57828	1918602	13954
57829	478046	12282
57830	726792	14019
57831	158548	12282
57833	1799317	11864
57834	1945652	12741
57835	1099211	12604
57836	298509	13905
57837	575417	12741
57838	394136	13143
57839	805088	13358
57840	639077	11956
57841	947873	12049
57842	1271554	12039
57843	689314	2769
57844	1135034	12690
57845	1955045	12952
57846	1866331	12690
57847	1479939	13094
57848	570772	12265
57849	712444	11937
57850	1736137	14687
57851	1017014	13304
57852	706191	13616
57853	59929	11937
57856	243484	13043
57857	998729	12604
57859	1196020	2778
57860	1249213	14036
57861	550135	12186
57862	1895672	13358
57863	1269918	12272
57866	636556	13975
57867	409042	13424
57868	985076	12171
57869	321781	14614
57870	1060631	15033
57871	130807	14927
57872	302364	12482
57873	1134600	12222
57874	1331309	12142
57875	1933732	15025
57876	292801	14171
57877	246516	2762
57878	1219593	14970
57879	1855793	13230
57880	390498	13651
57881	762104	13918
57882	1477480	2601
57883	208719	11937
57884	1164544	12741
57885	296987	11937
57886	263023	15025
57887	501049	12690
57888	168461	2745
57889	273294	11937
57890	1129740	13253
57891	610688	12158
57892	1432579	14390
57893	1061182	2747
57894	955217	14241
57895	1927996	15026
57897	1521940	13143
57898	1758057	11861
57899	1575291	13509
57900	817944	11937
57901	1225137	12964
57902	1125233	11999
57904	607812	11937
57905	565758	11937
57906	670483	13271
57907	1599705	13509
57908	407815	12909
57909	328276	11956
57910	748743	14241
57911	275479	13799
57912	550124	13143
57913	1050569	12980
57914	702364	12374
57915	795154	14037
57916	264182	13187
57917	1582497	13674
57918	1903737	12301
57919	575956	13651
57920	887537	11956
57921	1368774	13384
57923	1095285	12210
57924	1090347	14241
57925	1368048	2771
57926	995484	11838
57927	643839	13068
57929	196752	12186
57930	1266059	14233
57931	1061625	12914
57932	1999200	14945
57933	866249	11658
57934	853498	2755
57935	1764697	12157
57936	1599628	13571
57937	1294193	12863
57938	541198	11937
57939	1491821	12834
57940	1028010	14233
57941	828597	13594
57943	978830	12374
57944	581175	2771
57945	605395	13027
57947	291344	14241
57948	1708085	2726
57949	394572	15033
57950	402654	12272
57951	1173632	13648
57954	330682	12548
57955	456386	12456
57956	1037749	12908
57957	1038021	13571
57958	940008	12172
57959	1011332	12980
57960	393319	12374
57963	590981	12725
57964	926204	2771
57965	113671	12697
57966	554885	13918
57967	944872	14969
57968	402257	12171
57969	368925	11937
57970	1493320	12907
57971	1186221	11756
57972	402464	2755
57973	674358	14685
57974	585299	14014
57975	617888	12638
57977	1928353	13409
57978	1001398	14541
57979	902598	12282
57980	1683973	12667
57981	1078991	12301
57982	2069533	13651
57983	801550	11790
57984	1268983	14922
57985	808086	12267
57986	540679	2864
57987	61470	12943
57988	455001	12517
57989	1574329	12374
57991	432406	13651
57992	1414742	12718
57993	1882044	14922
57994	546412	12674
57995	540896	2758
57996	652605	11962
57997	886250	14922
57998	364556	13651
57999	470059	12282
58000	489126	12222
58001	1360776	12049
58002	335317	13795
58003	1266836	14867
58004	1052241	12721
58005	469441	11731
58006	110426	12301
58007	346235	12669
58009	700495	15033
58010	1131429	12718
58011	1548639	13954
58012	495100	11937
58013	792639	12400
58014	618758	12638
58015	1089422	12909
58016	290277	2769
58017	702782	12171
58018	1236165	14741
58019	178831	2771
58020	605707	14923
58021	563467	11881
58022	913129	11848
58023	672138	12524
58024	1588672	13674
58025	438711	13362
58026	1169783	14941
58027	513613	14922
58028	1823119	13770
58029	225120	14922
58030	673482	13571
58031	1319553	14674
58032	300265	13299
58033	613996	12604
58034	541321	14030
58035	360005	12265
58037	522119	12400
58038	1300990	13714
58039	2019683	12604
58040	1997980	13495
58041	590518	13407
58042	226543	14922
58043	1311150	11533
58044	140630	2726
58046	235917	12667
58047	1241776	14989
58048	988771	12222
58049	1380402	13271
58051	650720	11937
58052	576467	13803
58053	865118	11937
58054	812405	13260
58055	1724488	13795
58056	597914	13651
58057	595578	14922
58058	514435	14539
58059	624547	11937
58060	177699	12914
58062	256730	12919
58063	741841	12964
58064	630015	14269
58065	975972	12301
58066	750062	11648
58067	364334	14923
58069	524463	13571
58070	1574776	12781
58071	554882	11757
58072	761599	12415
58073	723960	12943
58074	1893524	13027
58075	1964768	2747
58077	635407	12883
58078	269615	12381
58079	160204	14153
58080	1264427	14110
58081	931012	11937
58082	1230135	2758
58083	647350	12415
58084	124714	15054
58085	1809469	14681
58087	433668	14922
58089	558647	11757
58090	164959	13253
58091	63654	14065
58093	784094	12082
58094	616860	13407
58095	1257091	11937
58096	721035	12479
58097	1626140	12667
58099	1011630	12841
58100	866588	15033
58101	1184237	12400
58102	392459	2755
58103	1375840	11757
58104	456688	14922
58105	1426531	11790
58106	1904370	12381
58107	634176	13376
58108	219806	11937
58109	628935	14225
58110	1126403	14922
58111	349286	14225
58112	343696	12301
58113	1770905	12374
58114	813107	12301
58115	575409	12435
58116	1317218	13066
58117	104655	12771
58118	2022294	11637
58119	303286	14922
58120	1877080	13429
58121	771204	12049
58122	562889	2782
58123	796179	2804
58124	249654	12381
58125	1011740	2761
58126	234146	12091
58127	1430616	2765
58128	933202	12713
58129	1386856	12265
58130	395751	13407
58131	613494	13271
58132	140707	13322
58133	914018	14963
58135	572047	12479
58136	995308	12262
58137	545781	13171
58138	643461	14541
58139	1503511	11962
58140	1732105	12649
58142	927811	12422
58143	1439378	12486
58144	1450966	14099
58145	664191	12781
58146	1494073	11648
58147	1279457	13083
58148	1209030	2743
58149	210186	12741
58150	1842166	13835
58151	489839	11622
58152	1325554	15058
58153	775216	2881
58155	370874	13795
58156	616229	12171
58157	876842	13616
58158	1480520	11861
58159	1048456	11757
58160	413380	14923
58162	60970	13651
58163	120934	13674
58164	960014	12415
58165	838360	2767
58167	402366	12630
58168	1586018	12936
58169	238596	12604
58170	929374	12321
58171	63610	12604
58172	556082	11937
58173	998848	13407
58174	343630	12210
58175	1533399	13786
58176	1625593	2763
58177	649882	14225
58178	1076748	11931
58179	1808292	13277
58180	987881	2755
58181	1243880	12374
58182	242831	13095
58183	1307804	12604
58184	1698154	12176
58185	815829	12769
58186	1480581	14149
58187	816230	14939
58188	623618	14922
58189	146502	2730
58190	584077	11937
58191	725302	13228
58192	1029906	12718
58193	1168907	12082
58194	574384	12667
58195	584126	14922
58196	1320375	12604
58197	986320	12883
58198	680690	2890
58199	879753	13253
58200	1031590	11937
58201	482991	13798
58202	419921	14014
58203	695497	13571
58204	1094977	12246
58205	677493	13954
58206	1856770	12422
58207	774339	12709
58208	643590	12049
58209	484042	12604
58210	1702882	2763
58211	1172452	12479
58212	386747	13083
58213	242752	12222
58214	1288503	12755
58215	510251	13407
58216	26506	13095
58217	404651	13297
58219	282706	2755
58220	864501	14922
58221	300609	14685
58222	1732680	13407
58223	1485990	11637
58224	1012166	13381
58225	705395	14922
58226	668884	13986
58227	1156747	13613
58228	1458228	12908
58229	1438567	15068
58230	1386926	12265
58231	695554	12494
58232	284377	12415
58233	749739	11790
58234	1190153	2728
58235	995118	12741
58236	714405	14065
58237	1129873	2727
58238	1408000	12649
58239	258065	14969
58240	1048101	12400
58241	1057392	12400
58242	512390	13152
58243	355213	14161
58244	732697	12422
58245	959993	12548
58246	1287381	15023
58248	1922379	11757
58251	139720	11937
58252	2065704	12249
58253	1467876	2757
58254	745345	14927
58255	803984	14065
58256	1421418	11658
58257	1433917	11622
58258	732611	12301
58259	658759	2775
58260	746590	13685
58261	780456	12428
58262	708727	2789
58263	123547	13651
58264	561441	11937
58265	160486	12049
58266	1143502	13199
58267	784887	11778
58268	1010456	14681
58270	408576	11757
58271	1554630	12718
58272	1779273	12357
58275	1810222	14221
58276	1026294	13182
58277	1050228	2769
58279	211095	14922
58280	812110	14674
58281	586730	12667
58282	680662	2890
58283	1657047	12381
58284	1189982	13651
58285	1507765	12171
58286	195214	13651
58287	1179953	14938
58289	1253509	2767
58290	817227	13253
58291	1540470	12841
58292	1837759	11762
58293	555613	13571
58294	496164	12171
58295	434143	12171
58296	1269995	12630
58297	578427	14225
58298	1222601	14111
58299	1457081	14922
58300	1849530	13672
58301	716393	2732
58302	1121588	14037
58304	807355	13325
58305	730833	11790
58308	670760	2803
58309	1288927	11937
58312	1287413	2769
58313	502610	12630
58314	859326	12604
58315	1084408	12328
58317	1841308	14014
58318	497250	14037
58319	756105	2777
58320	588990	13651
58321	1576179	13358
58322	314553	14922
58323	595587	14922
58324	773277	14685
58325	1245320	13302
58326	811189	14065
58327	1195434	13571
58328	605776	11756
58329	668262	13143
58330	778607	14674
58331	668876	2752
58333	802005	14539
58334	308435	14922
58336	320624	12721
58337	1576094	13358
58338	1496070	13651
58339	1801261	2757
58340	506711	13571
58341	269502	12741
58342	952994	14922
58343	317705	15034
58344	516123	14927
58345	359451	11934
58346	68608	12943
58348	759628	13511
58349	317694	14922
58350	1586416	12630
58351	490896	13545
58352	428235	12641
58353	1557240	13407
58354	1344132	13407
58356	688800	11850
58357	1185659	13325
58358	711702	11861
58359	708093	11937
58360	670397	14158
58361	1147111	13143
58362	489663	14111
58364	1291473	13795
58365	1879352	12980
58366	461796	13066
58367	544452	14922
58368	339674	13571
58369	412280	2730
58371	1170613	11756
58372	1519030	13199
58374	1134691	13407
58375	351093	14922
58376	360167	14391
58377	920298	11937
58378	279143	13918
58379	703284	11937
58380	1509850	12381
58381	1568847	11743
58382	1457872	12210
58385	520967	14922
58386	1028237	13495
58387	305450	12987
58388	1162369	12265
58389	160321	12222
58390	1891013	12357
58392	255762	14927
58393	586813	14922
58394	140854	12381
58395	1481994	12171
58396	722614	14379
58397	1168086	13795
58400	1101648	11937
58401	561739	13755
58402	551244	12604
58403	2064592	12980
58404	447378	11937
58405	180412	11937
58406	1315361	12164
58409	275419	13799
58410	442515	13028
58413	815638	13143
58414	1752311	12908
58415	2041757	13749
58416	677699	13424
58417	1590695	14922
58418	486201	14922
58419	1177085	11756
58420	1044552	2769
58421	248135	2769
58423	1457511	2767
58424	801010	12524
58425	1708519	12176
58426	549429	12100
58427	1280635	14615
58428	587431	11756
58429	258370	12222
58430	160307	12222
58431	467096	12100
58432	1858073	12730
58433	225582	15025
58435	347559	14225
58436	872809	14391
58437	1249580	12272
58438	1687835	13178
58439	1467899	2763
58440	682987	13407
58441	368497	12210
58442	423209	14969
58443	925397	13651
58444	769972	12615
58445	686807	11762
58447	397025	14003
58448	1561315	2753
58449	61393	14869
58450	553349	12282
58451	605854	2804
58452	347887	11937
58453	1501068	14922
58454	1098963	2777
58455	858152	12171
58456	657768	2757
58457	1725985	12980
58458	268343	11790
58459	895141	11756
58460	1297758	12176
58461	1295990	12210
58462	689159	14922
58463	661546	14922
58464	552185	13651
58465	165974	13187
58466	1316845	14225
58467	428903	14388
58468	487318	12630
58469	322058	13451
58470	826736	13033
58471	1266519	12161
58472	1428662	12530
58473	437074	13407
58474	1280879	11602
58476	750118	11861
58477	950693	14945
58478	555825	11937
58479	1397164	14963
58480	728301	13571
58481	188049	13407
58482	725335	13571
58483	707238	14922
58484	1069268	12171
58485	850933	14003
58487	118003	13407
58488	860117	13651
58489	392651	14922
58490	645469	13143
58491	1311160	14011
58492	1340298	2733
58493	1599527	11937
58494	693579	14922
58495	1528006	12604
58496	1019520	15033
58497	1759418	13199
58498	256458	14922
58499	257326	13143
58500	1942403	12222
58501	988501	12683
58502	150568	12222
58503	1077612	12709
58504	464469	13143
58505	1362761	12730
58506	349098	12834
58507	1035783	13066
58508	1441852	2752
58509	647376	14681
58510	296956	14922
58511	1366354	13651
58514	266773	12604
58515	750737	2804
58517	1609964	12980
58518	596763	14597
58519	101361	13918
58520	982994	12111
58521	612758	12478
58522	718822	2760
58523	1770145	12908
58525	720574	13148
58526	1799815	2771
58527	1948255	12883
58528	522830	13571
58529	78646	14065
58530	1465385	12222
58531	344009	12980
58532	1175447	12049
58533	601770	13390
58534	513392	11978
58535	706891	12669
58536	375606	13407
58537	1445508	12176
58538	1345217	14541
58539	1184544	13043
58540	302092	2768
58541	505221	13148
58542	915646	11757
58544	358506	11924
58545	283904	12210
58546	1045596	12649
58547	1332476	12630
58548	119262	12588
58549	888786	13178
58550	595819	14922
58551	18501	14927
58552	1035786	14688
58553	270005	12301
58554	792362	12301
58555	859937	13328
58556	942956	2864
58557	297933	12841
58558	1348753	12049
58559	770388	12539
58560	984017	13509
58561	1041253	14390
58562	1719657	2769
58563	840899	13533
58564	316210	12640
58565	1724965	11881
58566	595921	14922
58567	315039	13088
58568	1591516	14036
58569	238587	14869
58570	1791925	12841
58572	1209885	15055
58573	699940	15035
58574	650488	12100
58575	779812	13076
58577	1325481	13253
58578	256056	13253
58579	245343	12612
58580	1811963	15040
58581	836014	12076
58582	1902405	2896
58583	1259365	13901
58584	664625	14681
58585	1390989	14922
58586	564108	14190
58587	922478	13297
58588	779371	2775
58589	720564	12157
58590	818631	13260
58591	987634	12908
58592	824532	14922
58593	1028580	12301
58594	380462	12630
58595	103926	11733
58596	2000796	13950
58597	442871	14597
58598	230157	13684
58600	1126478	13297
58601	927088	13152
58602	334168	11924
58603	1447283	2728
58604	891373	14922
58605	245590	13324
58606	441845	11931
58607	1418056	2769
58608	281134	13905
58611	1582818	11648
58612	840164	12222
58613	1540361	12088
58614	557130	12713
58615	1683460	12952
58616	1648845	14242
58617	147565	12381
58618	1565959	13407
58619	885861	13781
58620	1100107	12076
58623	1996100	14945
58624	960100	12171
58626	431001	2802
58627	930083	12457
58629	2010697	12980
58630	403951	12517
58631	875779	14922
58632	693047	13302
58633	307562	14036
58634	813978	11756
58636	1395812	12171
58638	1040812	14869
58639	1527992	12630
58640	1955526	12381
58641	842866	2765
58642	119961	14922
58643	920719	13509
58644	1338378	12630
58645	1203899	12630
58646	1259181	13407
58647	1013363	2769
58648	1295830	14969
58649	203029	13589
58650	1888170	13554
58651	1011581	13571
58652	923522	2803
58654	498894	12781
58655	1098023	11622
58656	835926	12186
58658	364677	11937
58659	299802	13674
58660	1233534	13253
58661	1524188	14225
58662	1551908	12357
58663	382167	12630
58664	1925361	2745
58665	1307537	13558
58666	246611	11956
58667	1308330	13258
58668	665304	2748
58669	894681	14922
58670	960127	12914
58671	1136490	11939
58672	551818	12667
58673	983359	2743
58674	330761	14938
58675	1584480	11978
58676	1305334	12943
58677	1305528	12246
58678	1191035	2737
58679	1193108	11717
58680	423901	12763
58681	121827	12381
58682	975681	12980
58683	176947	2763
58684	914525	11757
58685	1000681	12415
58686	1373783	11674
58687	210157	13143
58688	2025057	11931
58689	1874690	12964
58690	341968	13407
58691	785826	2766
58692	553869	2789
58693	513574	12374
58694	123290	11714
58695	694797	12272
58696	605298	12171
58697	273558	13028
58698	187036	13509
58699	980973	14938
58701	2034383	12381
58702	1284518	14688
58703	385226	11757
58704	1547536	12908
58705	963222	14030
58706	634016	13509
58707	1787128	12044
58709	1909089	2804
58710	1153138	13273
